date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:26:18	73951/73951	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:54%20GMT	https://spruko.com/demo/ynex/dist/html/ratings.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/ratings.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:18	113032/113032	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:16:00%20GMT	https://spruko.com/demo/ynex/dist/html/scrollspy.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/scrollspy.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:19	84059/84059	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:16:08%20GMT	https://spruko.com/demo/ynex/dist/html/swiperjs.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/swiperjs.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:19	131066/131066	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:16:28%20GMT	https://spruko.com/demo/ynex/dist/html/widgets.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/widgets.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:20	74729/74729	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:32%20GMT	https://spruko.com/demo/ynex/dist/html/full-calendar.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/full-calendar.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:20	72668/72668	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:34%20GMT	https://spruko.com/demo/ynex/dist/html/gallery.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/gallery.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:21	74700/74700	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:16:06%20GMT	https://spruko.com/demo/ynex/dist/html/sweet_alerts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/sweet_alerts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:21	227365/227365	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:16:10%20GMT	https://spruko.com/demo/ynex/dist/html/tables.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/tables.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:22	73107/73107	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:36%20GMT	https://spruko.com/demo/ynex/dist/html/grid-tables.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/grid-tables.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:22	124892/124892	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:56%20GMT	https://spruko.com/demo/ynex/dist/html/data-tables.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/data-tables.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:23	73603/73603	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:02%20GMT	https://spruko.com/demo/ynex/dist/html/apex-line-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-line-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:23	73892/73892	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:12:50%20GMT	https://spruko.com/demo/ynex/dist/html/apex-area-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-area-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:24	73160/73160	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:00%20GMT	https://spruko.com/demo/ynex/dist/html/apex-column-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-column-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:24	73042/73042	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:12:52%20GMT	https://spruko.com/demo/ynex/dist/html/apex-bar-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-bar-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:25	71774/71774	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:04%20GMT	https://spruko.com/demo/ynex/dist/html/apex-mixed-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-mixed-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:25	71401/71401	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:14%20GMT	https://spruko.com/demo/ynex/dist/html/apex-rangearea-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-rangearea-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:26	72160/72160	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:16%20GMT	https://spruko.com/demo/ynex/dist/html/apex-timeline-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-timeline-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:26	72140/72140	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:12:58%20GMT	https://spruko.com/demo/ynex/dist/html/apex-candlestick-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-candlestick-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:27	71600/71600	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:12:54%20GMT	https://spruko.com/demo/ynex/dist/html/apex-boxplot-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-boxplot-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:27	71351/71351	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:12:56%20GMT	https://spruko.com/demo/ynex/dist/html/apex-bubble-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-bubble-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:28	71603/71603	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:16%20GMT	https://spruko.com/demo/ynex/dist/html/apex-scatter-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-scatter-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:28	71796/71796	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:02%20GMT	https://spruko.com/demo/ynex/dist/html/apex-heatmap-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-heatmap-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:28	71817/71817	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:18%20GMT	https://spruko.com/demo/ynex/dist/html/apex-treemap-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-treemap-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:29	72714/72714	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:06%20GMT	https://spruko.com/demo/ynex/dist/html/apex-pie-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-pie-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:29	72481/72481	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:12%20GMT	https://spruko.com/demo/ynex/dist/html/apex-radialbar-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-radialbar-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:30	71613/71613	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:10%20GMT	https://spruko.com/demo/ynex/dist/html/apex-radar-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-radar-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:30	71389/71389	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:08%20GMT	https://spruko.com/demo/ynex/dist/html/apex-polararea-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/apex-polararea-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:31	73062/73062	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:40%20GMT	https://spruko.com/demo/ynex/dist/html/chartjs-charts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/chartjs-charts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:31	77056/77056	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:02%20GMT	https://spruko.com/demo/ynex/dist/html/echarts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/echarts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:32	72243/72243	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:34%20GMT	https://spruko.com/demo/ynex/dist/html/google-maps.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/google-maps.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:32	72021/72021	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:14%20GMT	https://spruko.com/demo/ynex/dist/html/leaflet-maps.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/leaflet-maps.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:33	72918/72918	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:16:26%20GMT	https://spruko.com/demo/ynex/dist/html/vector-maps.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/vector-maps.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:33	84590/84590	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:40%20GMT	https://spruko.com/demo/ynex/dist/html/icons.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/icons.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:33	3941/3941	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/faces/10.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/faces/10.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:34	3399/3399	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/faces/12.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/faces/12.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:34	4330/4330	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/faces/4.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/faces/4.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:34	3941/3941	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/faces/15.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/faces/15.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:34	4542/4542	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/faces/11.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/faces/11.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:35	3739/3739	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/faces/8.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/faces/8.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:35	20122/20122	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:54:30%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/@popperjs/core/umd/popper.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/@popperjs/core/umd/popper.min.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:36	80578/80578	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/bootstrap/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/bootstrap/js/bootstrap.bundle.min.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:36	36666/36666	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:55:10%20GMT	https://spruko.com/demo/ynex/dist/assets/js/defaultmenu.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/js/defaultmenu.min.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:37	6329/6329	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:54:34%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/node-waves/waves.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/node-waves/waves.min.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:37	479/479	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:55:10%20GMT	https://spruko.com/demo/ynex/dist/assets/js/sticky.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/js/sticky.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:38	167/167	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:55:10%20GMT	https://spruko.com/demo/ynex/dist/assets/js/simplebar.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/js/simplebar.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:38	65856/65856	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:54:36%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/simplebar/simplebar.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/simplebar/simplebar.min.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:38	30814/30814	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:54:34%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/jsvectormap/js/jsvectormap.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/jsvectormap/js/jsvectormap.min.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:38	72628/72628	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:54:30%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/@simonwep/pickr/pickr.es5.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/@simonwep/pickr/pickr.es5.min.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:40	197005/197005	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/chart.js/chart.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/chart.js/chart.min.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:41	105490/105490	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:54:34%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/jsvectormap/maps/world-merc.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/jsvectormap/maps/world-merc.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:41	504248/504248	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:54:30%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/apexcharts/apexcharts.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/apexcharts/apexcharts.min.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:41	17227/17227	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:55:08%20GMT	https://spruko.com/demo/ynex/dist/assets/js/crm-dashboard.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/js/crm-dashboard.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:42	16094/16094	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:55:10%20GMT	https://spruko.com/demo/ynex/dist/assets/js/custom.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/js/custom.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:42	43731/43731	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:55:10%20GMT	https://spruko.com/demo/ynex/dist/assets/js/custom-switcher.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/js/custom-switcher.min.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:26:42	110438/110438	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/icon-fonts/RemixIcons/fonts/remixicon.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/icon-fonts/RemixIcons/fonts/remixicon.css	(from https://spruko.com/demo/ynex/dist/assets/css/icons.css)
07:26:42	12841/12841	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/icon-fonts/feather/feather.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/icon-fonts/feather/feather.css	(from https://spruko.com/demo/ynex/dist/assets/css/icons.css)
07:26:43	80533/80533	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:44%20GMT	https://spruko.com/demo/ynex/dist/assets/icon-fonts/bootstrap-icons/icons/font/bootstrap-icons.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/icon-fonts/bootstrap-icons/icons/font/bootstrap-icons.css	(from https://spruko.com/demo/ynex/dist/assets/css/icons.css)
07:26:43	110644/110644	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:52%20GMT	https://spruko.com/demo/ynex/dist/assets/icon-fonts/line-awesome/1.3.0/css/line-awesome.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/icon-fonts/line-awesome/1.3.0/css/line-awesome.css	(from https://spruko.com/demo/ynex/dist/assets/css/icons.css)
07:26:43	95910/95910	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/icon-fonts/tabler-icons/iconfont/tabler-icons.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/icon-fonts/tabler-icons/iconfont/tabler-icons.css	(from https://spruko.com/demo/ynex/dist/assets/css/icons.css)
07:26:44	24552/24552	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:36%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/sweetalert2/sweetalert2.min.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/sweetalert2/sweetalert2.min.css	(from https://spruko.com/demo/ynex/dist/html/cart.html)
07:26:44	94202/94202	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/icon-fonts/boxicons/css/boxicons.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/icon-fonts/boxicons/css/boxicons.css	(from https://spruko.com/demo/ynex/dist/assets/css/icons.css)
07:26:44	67575/67575	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/1.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/1.png	(from https://spruko.com/demo/ynex/dist/html/cart.html)
07:26:45	99789/99789	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/7.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/7.png	(from https://spruko.com/demo/ynex/dist/html/cart.html)
07:26:45	129651/129651	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/15.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/15.png	(from https://spruko.com/demo/ynex/dist/html/cart.html)
07:26:45	130133/130133	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/12.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/12.png	(from https://spruko.com/demo/ynex/dist/html/cart.html)
07:26:45	56819/56819	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/3.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/3.png	(from https://spruko.com/demo/ynex/dist/html/cart.html)
07:26:46	44006/44006	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:54:36%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/sweetalert2/sweetalert2.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/sweetalert2/sweetalert2.min.js	(from https://spruko.com/demo/ynex/dist/html/cart.html)
07:26:46	2223/2223	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:55:08%20GMT	https://spruko.com/demo/ynex/dist/assets/js/cart.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/js/cart.js	(from https://spruko.com/demo/ynex/dist/html/cart.html)
07:26:46	11193/11193	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/28.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/28.png	(from https://spruko.com/demo/ynex/dist/html/checkout.html)
07:26:47	8109/8109	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/31.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/31.png	(from https://spruko.com/demo/ynex/dist/html/checkout.html)
07:26:47	12864/12864	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/29.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/29.png	(from https://spruko.com/demo/ynex/dist/html/checkout.html)
07:26:47	7584/7584	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/30.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/30.png	(from https://spruko.com/demo/ynex/dist/html/checkout.html)
07:26:47	4389/4389	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/26.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/26.png	(from https://spruko.com/demo/ynex/dist/html/checkout.html)
07:26:48	1628/1628	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/27.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/27.png	(from https://spruko.com/demo/ynex/dist/html/checkout.html)
07:26:48	610/610	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:55:08%20GMT	https://spruko.com/demo/ynex/dist/assets/js/checkout.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/js/checkout.js	(from https://spruko.com/demo/ynex/dist/html/checkout.html)
07:26:49	103207/103207	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/24.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/24.png	(from https://spruko.com/demo/ynex/dist/html/checkout.html)
07:26:49	4220/4220	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:34%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/nouislider/nouislider.min.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/nouislider/nouislider.min.css	(from https://spruko.com/demo/ynex/dist/html/products.html)
07:26:50	39683/39683	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/4.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/4.png	(from https://spruko.com/demo/ynex/dist/html/products.html)
07:26:50	106568/106568	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/2.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/2.png	(from https://spruko.com/demo/ynex/dist/html/products.html)
07:26:51	80330/80330	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/png/6.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/png/6.png	(from https://spruko.com/demo/ynex/dist/html/products.html)
